Id;Score;text;data
155;0.0200532078742981;tweetedAdilson Batista recha√a retrospecto negativo do Am√rica contra o Atl√tico emEu n√o estava aqui;13/10/2018 12:00
156;0.0200532078742981;tweeted Adilson Batista recha√a retrospecto negativo do Am√rica contra o Atl√tico emEu n√o estava aqui‚Ä;11/10/2018 13:40
157;0.583159506320953;tweeted Brasileir√oSportxInternacional CorinthiansxFlamengo Vit√riaxSantos Atl√tico PRxAm‚Ä;11/10/2018 13:37
158;0.405897080898285;tweetedAL√î NA√á√ÉO ALVINEGRA;13/10/2018 12:00
159;1;Hoje tem em mais uma promo√√o Torcida Super Auto Truck no jornal Super;13/10/2018 12:00
160;0.499365359544754;T√ afim de assistir a‚Ä;11/10/2018 13:03
161;0.405897080898285;tweeted AL√î NA√á√ÉO ALVINEGRA;13/10/2018 12:00
162;0.5;T√ afim de assist‚Ä;11/10/2018 12:28
163;0.5;tweeted Brasileir√o;13/10/2018 12:00
164;0.570878744125366;Atletico PRüë;13/10/2018 12:00
165;0.5;Draw;13/10/2018 12:00
166;0.5;Recife;13/10/2018 12:00
167;0.602014899253845;Atletico MGüë;13/10/2018 12:00
168;0.532539427280426;America MG;11/10/2018 11:49
169;0.147693753242493;tweetedesse filme deve ser pior que ver vit√ria x am√rica mg;11/10/2018 11:22
170;0.546889245510101;tweeted Adilson minimiza retrospecto pessoal contra o Atl√ticoMG e foca em rea√√o do Am√ricaMG;11/10/2018 08:04
171;0.598755121231079;tweeted Tava vendo aqui esse fdscl√ssicos do futebol Fla x flu no Maracan√ Santos x Corinthians no Pacaembu e Atl√tic‚Ä;11/10/2018 05:32
172;0.260002344846725;tweetedN√o entendo isso tbmclayson n√o t√ jogando nada e deixa o cara de titular o sergio diaz jogou bem cont‚Ä;11/10/2018 04:30
173;0.5;tweetedS√rgio Diaz üòüòÇ;13/10/2018 12:00
174;0.58886581659317;Mas s√rio espero que ganhe mais minutos em campo Teve pouco tempo contra o Am√rica MG m‚Ä;11/10/2018 03:59
175;0.627279877662659;tweetedAntes de come√a o segundo tempo at√ a torcida Am√rica MG canta;11/10/2018 03:12
176;0.690627217292786;tweeted √â interessante tamb√m testar o Pedrinho pelo meio como jogou contra o Am√rica Mg Foi muito bem na ocasi√o E eu n‚Ä;11/10/2018 02:54
177;0.606182813644409;tweeted sinceramente n√o d√ pra entender o Jair Ventura Tinha o Diaz no banco ele entrou bem contra o Am√rica MG conseg‚Ä;11/10/2018 02:46
178;0.747855067253113;tweeted Robinho comemora sequ√ncia do Am√ricaMG em casa e projeta grande jogo com o Galo;11/10/2018 02:29
179;0.643070578575134;tweetedcontra o am√rica mg foi bacana tbm mas desde ent√o s√ ladeira abaixo;11/10/2018 02:20
