Id;Score;text;data;
500;500;0.415199160575867;tweeted LinhaOs times que est√o l√ em baixo no BR para mim ficam assim;13/10/2018 12:00
501;501;0.200688868761063;tweetedAm√rica MG classifica pra libertae n√o consegue verba pra ir jogar nos EUA;16/10/2018 02:57
502;502;0.476921319961548;tweetedVerdade se n√o me engano j√ li isso num tweet seu esses dias Acredito q se tudo der cert‚Ä;16/10/2018 02:47
503;503;0.5;tweeted Brasileir√oFlamengoxFluminense SantosxCorinthians BahiaxParan√ ChapecoensexVit√ri‚Ä;16/10/2018 02:42
504;504;0.61322158575058;tweeted Tempo de contrato com seu atual clube;13/10/2018 12:00
505;505;0.532539427280426;Timesjogos disputados America MG;13/10/2018 12:00
506;506;0.5;Golsassistenciasgols‚Ä;16/10/2018 02:40
507;507;0.5;tweeted Nome Messias;13/10/2018 12:00
508;508;0.5;Idade;13/10/2018 12:00
509;509;0.5;Alturacm;13/10/2018 12:00
510;510;0.563570499420166;Caracter√stica zagueiro do America MG Jogador com √tima recupera√√o tem‚Ä;16/10/2018 02:40
511;511;0.557605087757111;tweeted A final entre Am√rica MG X LA Galaxy j√ √ realidade;16/10/2018 02:24
512;512;0.874006152153015;tweeted√â fazer o dever de casa Vencer o Sport Am√rica MG e o Cear√ Pontuar contra o Vasco Tenta‚Ä;16/10/2018 02:12
513;513;0.5;tweetedeu vi kkkkkkkk;13/10/2018 12:00
514;514;0.581268966197968;warriors x america mg kkkkkk;16/10/2018 02:04
515;515;0.572387337684631;tweetedMano falei pelo futebol time quer ser campe√o n√o pode perder pontos para Paran√ e Am√ri‚Ä;16/10/2018 01:57
516;516;0.553912580013275;h Am√ricaMG x Gr√mio;13/10/2018 12:00
517;517;0.553912580013275;h Botafogo x Bahia;13/10/2018 12:00
518;518;0.553912580013275;h SPFC x Atl√ticoPR;13/10/2018 12:00
519;519;0.556391537189484;h Sport x Vasco‚Ä;16/10/2018 01:43
520;520;0.36655393242836;tweetedAm√rica mg e botafogo nossa kkkk mas eu entendo que ele est√ ajudando;16/10/2018 01:41
521;521;0.5;tweeted üáüá l ¬ rodada;13/10/2018 12:00
522;522;0.556391537189484;h Sport x Va‚Ä;16/10/2018 01:25
523;523;0.5;tweeted üìå Resultados da ¬ rodada do Brasileir√o;13/10/2018 12:00
524;524;0.5;Chapeco‚Ä;16/10/2018 01:07
525;525;0.5;tweeted üáüáFim da ¬ rodada;13/10/2018 12:00
526;526;0.54075562953949;‚Ä Flamengo x Fluminense;13/10/2018 12:00
527;527;0.592234969139099;‚Ä Santos x Corinthians;13/10/2018 12:00
528;528;0.539851605892181;‚Ä Bahia x Paran√;13/10/2018 12:00
529;529;0.54075562953949;‚Ä Chape x Vit‚Ä;16/10/2018 01:07
530;530;0.490373373031616;tweetedBotafogo ganhou do Am√rica MG e Vit√ria e empatou contra Vasco e Cear√ Pelo menos n√o perdeu nos confrontos diretos c‚Ä;16/10/2018 01:04
531;531;0.407638221979141;tweeted Botafogo ganhou do Am√rica MG e Vit√ria e empatou contra Vasco e Cear√ Pelo menos n√o perdeu nos confrontos diret‚Ä;16/10/2018 01:04
532;532;0.60311883687973;tweeted bemamigos Jader ou Rafael quem √ o desenformado que repetiu varias vezes que o primeiro penal para o ceara no bras‚Ä;16/10/2018 01:04
533;533;0.116080954670906;tweeted Rodada vinte e nove s√ n√o foi perfeita por conta do empate fora de casa do Am√rica MG contra o Galo Fora isso foi‚Ä;16/10/2018 01:03
534;534;0.422648072242737;tweetedluiz fernando jamais pqp kkkkkkkkkkkk;13/10/2018 12:00
535;535;0.62943708896637;robinho aceito de volta o do cruzeiro do america mg desconhe√o;13/10/2018 12:00
536;536;0.5;ayrton lucas aceitaria;16/10/2018 00:57
537;537;0.5;tweetedLuiz Fernando do bota;13/10/2018 12:00
538;538;0.532539427280426;Robinho do am√rica mg;13/10/2018 12:00
539;539;0.581340134143829;Ayrton Lucas quem conhece tbm gostaria;16/10/2018 00:52
540;540;0.510610640048981;tweeted Rumores falam que o S√o Paulo est√ atr√s do goleiro do Am√rica MG Jo√o Ricardo para o gol em;16/10/2018 00:31
541;541;0.00854906439781189;tweeted Adilson valoriza chances criadas pelo Am√ricaMG atua√√o de rival e crava N√o vamos cair;15/10/2018 10:30
542;542;0.52627432346344;tweeted Am√ricaMG v√ superioridade contra o Atl√ticoMG e lamenta chances perdidas;15/10/2018 02:20
543;543;0.695367991924286;tweeted Atl√tico MGxAm√rica MG melhores momentos e detalhes da partida;15/10/2018 00:05
544;544;0.54075562953949;Suntweeted Assistir Atl√ticoMG x Am√ricaMG AO VIVO Online ‚ÄòBrasileir√o‚Äô;14/10/2018 21:50
545;545;0.636735320091248;Suntweeted Atl√tico MG x Am√rica MG como est√o os times e onde assistir ao vivo;14/10/2018 10:05
546;546;0.518363118171692;Sattweeted Atl√ticoMG x Am√ricaMG AO VIVO saiba como assistir ao jogo na TV;13/10/2018 22:02
547;547;0.406762480735779;tweeted Muito mais do que eu poderia imaginar ‚Ô;13/10/2018 12:00
548;548;0.5;‚‚‚;13/10/2018 12:00
549;549;0.804859578609467;f√ gratid√o asAnasdaminhavida asAnasnaAmerica‚Ä;13/10/2018 12:00
550;550;0.411328703165054;Suntweeted Essa m√sica era de Am√rica daquele n√cleo do rodeio Ti√oBoi Bandido Dan√adosFamosos;21/10/2018 22:57
551;551;0.5;tweeted ¬SE ACAB√ì VICTORIA √GUILA;13/10/2018 12:00
552;552;0.569811642169952;Am√ricaXolos;13/10/2018 12:00
553;553;0.528251647949219;Jornada LigaMxFemenil;13/10/2018 12:00
554;554;0.688444256782532;Suntweeted Go vote Florida Democrats Liberals Millennials LGBTQ resistBlueWave BlueTsunami votegopout‚Ä;21/10/2018 19:35
555;555;0.803742647171021;by tipster karaBUrmaBG profit this monthtweeted TIP Sol de AmericaCerro Porteno amp;13/10/2018 12:00
556;556;0.5;betting‚Ä;13/10/2018 12:00
557;557;0.482470840215683;Suntweeted Brief Ainda temos mais demigrantes atravessando o M√xico Breaking Am√rica Tapachula BuenosDiasMundo‚Ä;21/10/2018 15:47
558;558;0.391097784042358;tweetedalameda central cedo de manh√;13/10/2018 12:00
559;559;0.5;mexicoüáüá mx travel traveller viagem nofilter semfiltro noeffect america trip‚Ä Sun Oct;13/10/2018 12:00
560;560;0.362341701984406;tweeted alameda central cedo de manh√;13/10/2018 12:00
561;561;0.5;mexicoüáüá mx travel traveller viagem nofilter semfiltro noeffect‚Ä;13/10/2018 12:00
562;562;0;SuntweetedQuadrilha cala sua boca seu bandido Seu canalha vc realmente acredita q o povo brasileiro n√o sa‚Ä;21/10/2018 12:56
563;563;0.406874597072601;Suntweeted RicarduzUSA este √ o bull aparentemente o √nico que toda a gente quer tocar usa nyc america wallstreet bull‚Ä;21/10/2018 12:15
564;564;0.414009153842926;tweetedMinha proje√√o para o Bahia restandorodadas;13/10/2018 12:00
565;565;0.521771788597107;Corinthians F;13/10/2018 12:00
566;566;0.5;Chapecoense C;13/10/2018 12:00
567;567;0.485471576452255;Vit√riaF ‚Ä Sun Oct;13/10/2018 12:00
568;568;0.601477265357971;Suntweeted Go vote Florida America Democrats Liberals Millennials LGBTQ resistBlueWave BlueTsunami‚Ä;21/10/2018 11:51
569;569;0.5;Chapecoense C‚Ä;13/10/2018 12:00
570;570;0.531216382980347;tweeted Por mais momentos assim üíó;13/10/2018 12:00
571;571;0.706767857074738;Niver da princesa Julinha;13/10/2018 12:00
572;572;0.623474061489105;üáüáüíã;13/10/2018 12:00
573;573;0.5;Gatchenhas üà üà üà üà;13/10/2018 12:00
574;574;0.501750946044922;f√ gratid√o‚Ä;13/10/2018 12:00
575;575;0.641116976737976;Suntweeted As novelas cotadas para substituir Bel√ssima no Vale a Pena Ver de Novo s√o Am√rica e BelezaPura;21/10/2018 01:12
576;576;0.294287323951721;tweeted ¬Barrida salvadora de Paul Aguilar para mandar a tiro de esquina;13/10/2018 12:00
577;577;0.5;üÖ Am√ricaüï Xolos;13/10/2018 12:00
578;578;0.5;VamosAm√rica Sun Oct;13/10/2018 12:00
579;579;0.5;Vi‚Ä Sun Oct;13/10/2018 12:00
580;580;0.820848882198334;tweetedEm minha humilde opini√o;13/10/2018 12:00
581;581;0.5;Vit√riaF;13/10/2018 12:00
582;582;0.5;Ce‚Ä Sun Oct;13/10/2018 12:00
583;583;0.415315568447113;Suntweeted G‚öl de Aguilera Am√rica üÖ;21/10/2018 00:10
584;584;0.462030440568924;tweeted Apertura Jornada;13/10/2018 12:00
585;585;0.5;Minuto ‚Äô Am√rica‚ÄìTijuana Sun Oct;13/10/2018 12:00
586;586;0.697083234786987;tweeted√â HOJE Bora pro Indepa Na√ƒo Americana;13/10/2018 12:00
587;587;0.5;‚†Ä‚†Ä‚†Ä‚†Ä‚†Ä‚†Ä‚†Ä‚†Ä‚†Ä;13/10/2018 12:00
588;588;0.5;Loja Boulevard aberta normalmente das hh;13/10/2018 12:00
589;589;0.5;‚†Ä‚†Ä‚†Ä‚†Ä‚†Ä‚†Ä‚†Ä‚†Ä‚†Ä‚Ä;20/10/2018 23:37
590;590;0.5;Vit√riaF‚Ä;20/10/2018 23:19
591;591;0.572452783584595;Sattweeted gustavofabricio querido üåüåü jantardehoje america em Restaurante AmericaPaulista;20/10/2018 23:18
592;592;0.518470287322998;tweeted Minha proje√√o para o Bahia restandorodadas;13/10/2018 12:00
593;593;0.5;Vit√ria ‚Ä;20/10/2018 22:15
594;594;0.550661861896515;tweeted Fim de papo no Independ√ncia Am√rica x Gr√mio pela ¬ rodada do Brasileir√o;13/10/2018 12:00
595;595;0.68081796169281;Obrigado a todos que acompanharam‚Ä;20/10/2018 20:57
596;596;0.486957371234894;SattweetedAMERICA NO VALE APENA VER DE NOVO;20/10/2018 20:31
597;597;0.643842101097107;Sattweeted GOOOOL Jean Pyerre de p√nalti empata para o Gr√mio tudo igual no HortoaAcompanhe com a Estudantil‚Ä;20/10/2018 20:27
598;598;0.637444198131561;Sattweeted Rola a bola para etapa final Am√rica vai vencendo o Gr√mio poraacompanhe com a gente‚Ä;20/10/2018 20:05
599;599;0.56933856010437;tweeted Acompanhe o intervalo do jogo com a equipe notada Estudantil;13/10/2018 12:00
600;600;0.5;coelho america gremio tricolor AFCxGRE;20/10/2018 19:57
601;601;0.515615880489349;Sattweeted GOOOOOL Juninho manda pro fundo das redes e deixa o Am√rica na frenteapara o Coelh√o‚Ä;20/10/2018 19:39
602;602;0.559553325176239;tweeted Rola a bola no Independ√ncia para Am√rica e Gr√mio acompanhe com a gente;13/10/2018 12:00
603;603;0.5;coelho‚Ä;20/10/2018 19:00
604;604;0.608918905258179;tweetedCome√ou a transmiss√o de Am√rica x Gr√mio pelo Brasileir√o acompanhe com a equipe notada R√dio Estudantil;13/10/2018 12:00
605;605;0.2906114757061;Sattweeted Tarde para transmitir a emo√√o do Brasileir√o pelas ondas do r√dio Eu narro Am√rica x Gr√mio pelo FMda‚Ä;20/10/2018 18:49
606;606;0.60410475730896;Sattweeted Come√ou a transmiss√o de Am√rica x Gr√mio pelo Brasileir√o acompanhe com a equipe notada R√dio Estudantil‚Ä;20/10/2018 18:49
607;607;0.536539793014526;Aderlan Messias Matheus Ferraz e CarlinhosZ√ Ricardo Juninho Matheusinho Giovanni e Gerso‚ÄtweetedAM√âRICA Jo√o Ricardo;13/10/2018 12:00
608;608;0.522895276546478;Aderlan Messias Matheus Ferraz e CarlinhosZ√ Ricardo Juninho Matheusinho Giovanni e‚Ä;13/10/2018 12:00
609;609;0.570799291133881;Sattweeted ‚öÔAM√âRICA Novidades na escala√√o doaqui naVia;20/10/2018 18:05
610;610;0.488066166639328;Sattweeted isso √ Vila Vint√m pra crlh o dia come√a assim Mesquita America;20/10/2018 17:23
611;611;0.697083234786987;tweeted √â HOJE Bora pro Indepa Na√ƒo Americana;13/10/2018 12:00
612;612;0.5;‚†Ä‚†Ä‚†Ä‚†Ä‚†Ä‚Ä;20/10/2018 14:00
613;613;0.641612648963928;Sattweeted Go vote Virginia America Democrats Liberals Millennials LGBTQ resistBlueWave BlueTsunami‚Ä;20/10/2018 13:58
614;614;0.524414122104645;tweeted Intervalo sem gols No primeiro jogo o Cruzeiro venceu o Am√rica por x;13/10/2018 12:00
615;615;0.5;Sub‚Ä;20/10/2018 13:53
616;616;0.548565983772278;SattweetedVamos l√ Coelh√o sou cruzeiro mas tor√o para o America continuar na elite do brasileiro;20/10/2018 13:52
617;617;0.220103859901428;Sattweeted üáüáO desenho de Mega Millions n√o gera vencedores o jackpot aumenta paraB megamillions Am√rica pr√mio‚Ä;20/10/2018 13:26
618;618;0.5062655210495;Sattweeted bocaraton florida america usa godblessamerica em Boca Raton Florida;20/10/2018 13:11
619;619;0.5062655210495;Sattweeted bocaraton Florida america godblessamerica em Boca Raton Florida;20/10/2018 13:08
620;620;0.524964809417725;tweeted newmusic iconictunes soulful;13/10/2018 12:00
621;621;0.5;artists reelpeoplemusic soul fathomdjfeature classics redo‚Ä;20/10/2018 13:08
622;622;0.631533980369568;Sattweetedüáüá Quer se juntar ao MARS no Brasil Compartilhe uma selfie suasua c√pia do AMERICAvoc√ pode ganharingressos‚Ä;20/10/2018 03:10
623;623;0.5;tweetedMULHER DE VERDADE;13/10/2018 12:00
624;624;0.649982392787933;Olhem que exemplo de garra que eu encontrei neste mund√o chamado EUA Orgulho de ver brasileiros faze‚Ä;20/10/2018 03:09
625;625;0.543009757995605;tweeted MULHER DE VERDADE;13/10/2018 12:00
626;626;0.649982392787933;Olhem que exemplo de garra que eu encontrei neste mund√o chamado EUA Orgulho de ver brasileiros‚Ä;20/10/2018 02:04
627;627;0.486957371234894;SattweetedAMERICA NO VALE APENA VER DE NOVO confirme globo;20/10/2018 00:54
628;628;0.544624209403992;SattweetedAMERICA NO VALE APENA VER DE NOVOCONFIRME GLOBO;20/10/2018 00:39
629;629;0.626577615737915;tweeted Milhares de hondurenhos furam cerco policial na Guatemala e entram no M√xico;13/10/2018 12:00
630;630;0.5;Migra√√o Am√rica;19/10/2018 22:30
631;631;0.584955871105194;tweeted E sexta de jogo na Arena das Dunas america fortaleza em Arena das Dunas;19/10/2018 21:59
632;632;0.520929217338562;tweeted Mas j√ passou enfim sextou minha gente üòâüòÖüòÖüòÖ;13/10/2018 12:00
633;633;0.804859578609467;f√ gratid√o asAnasdaminhavida‚Ä;19/10/2018 21:54
634;634;0.574740171432495;tweeted Florida Democrats Liberals Millennials LGBTQ resist BlueWave America BlueTsunami votegopout‚Ä;19/10/2018 19:15
635;635;0.358475148677826;tweeted Se o seu sonho era fazer um interc√mbio no Canad√ n√o vai perder essa oportunidade n√ üòé‚úàüáüá Passe pro lado e conf‚Ä;19/10/2018 15:08
636;636;0.218318581581116;tweetedSim a Globo est√ bem desanimada amiga a novela n√o consegue ficar acima deMarcouesses di‚Ä;19/10/2018 02:31
637;637;0.224071592092514;tweeted A campanha que a Globo est√ fazendo para relan√amento de EspelhoDaVida lembra a √poca de Am√rica agora s√ falta e‚Ä;19/10/2018 01:45
638;638;0.221614748239517;tweetedEm cl√ssico local SantaCruz e Am√rica ficam noana estreia da Copa do Nordeste sub;13/10/2018 12:00
639;639;0.541201829910278;tweeted Sol e Ed s√o irm√os SegundoSol Am√rica;19/10/2018 00:54
640;640;0.397919714450836;tweeted Um tipo totalmente diferente da Jeiza de AFor√aDoQuerer ela podia dan√ar funk tamb√m Walcyr Enquanto que nossa am‚Ä;19/10/2018 00:42
641;641;0.623274803161621;tweetedQue venha Am√rica no Valeapenaverdenovo;18/10/2018 20:54
642;642;0.190515398979187;tweeted Em cl√ssico local SantaCruz e Am√rica ficam noana estreia da Copa do Nordeste sub‚Ä;18/10/2018 20:34
643;643;0.546127498149872;tweeted TBT Brazilian Day üáüáforam dois meses sensacionais muitas lembran√as üíüüëäüüôüüáüá;13/10/2018 12:00
644;644;0.5;filipelacerda Brazilianday‚Ä;18/10/2018 18:15
645;645;0.487964302301407;tweetedAssaultWrongWord America MeltingPot SendMelaniaBackThenToo;18/10/2018 14:43
646;646;0.85045200586319;tweeted kleincuracao curacao caribe dutchcaribe paraiso america em Klein Cura√ao;18/10/2018 12:15
647;647;0.463613986968994;tweeted Nos √ltimos cinco anos o futebol mineiro j√ contabilizou tr√s Copas do Brasil dois Campeonatos Brasileiros uma L‚Ä;18/10/2018 12:15
648;648;0.5;tweeted Salem MA üëüíÄüòüáüáüôü‚Ä‚ôÄÔ;13/10/2018 12:00
649;649;0.5;salemmassachusetts salem america anniversarytrip edandsam northwestamerica‚Ä;18/10/2018 11:54
650;650;0.807066679000854;tweeted Porque voc√ merece o melhor;13/10/2018 12:00
651;651;0.5;portugal europa angola africa america brasil‚Ä;18/10/2018 11:39
652;652;0.464220464229584;tweetednotes GOP trump MAGA R Traitors to america;13/10/2018 12:00
653;653;0.5;k homeless Veterans dyinginthestreet aDay;13/10/2018 12:00
654;654;0.5;k ChildrenStolen dy‚Ä;18/10/2018 04:05
655;655;0.464220464229584;tweetednews GOP trump MAGA R Traitors to america;13/10/2018 12:00
656;656;0.5;k ChildrenStolen dyi‚Ä;18/10/2018 04:05
657;657;0.464220464229584;tweetedWhy GOP trump MAGA R Traitors to america;13/10/2018 12:00
658;658;0.5;k ChildrenStolen dyin‚Ä;18/10/2018 03:59
659;659;0.574740171432495;tweeted Florida Democrats Liberals Millennials LGBTQ resist BlueWaveBlueTsunami votegopout VoteBlue‚Ä;18/10/2018 03:20
660;660;0.675352931022644;tweeted E se publicar s√ vou publicar a oficialmas esperando mesmo que seja BelezaPura ou at√ Cora√√oDeEstudante ou‚Ä;18/10/2018 01:02
661;661;0.636106848716736;tweeted Rota do Sol Poente um pequeno para√so na ilha da magia aquieassim pelomundo america brasil florianopolis‚Ä;18/10/2018 00:32
662;662;0.5;tweetedChavismoEsPatriaLibre PatriaGrande AbyaYala Am√rica pachamama C√mplase;13/10/2018 12:00
663;663;0.5;Bol√var Ch√vez;17/10/2018 23:43
664;664;0.5;tweetedTerminou no Sesc;13/10/2018 12:00
665;665;0.505373775959015;Um pra cada lado Gustavo para o Am√rica e Natan para o Flamengo;13/10/2018 12:00
666;666;0.644640207290649;Vamos Coelhoü;13/10/2018 12:00
667;667;0.54075562953949;x Ä;17/10/2018 23:11
668;668;0.589298844337463;tweeted A pureza de quem n√o se assusta com as decora√√es do Halloweem üòÖüòÖüòÖ;13/10/2018 12:00
669;669;0.677074074745178;tweeted Simples assim üòÇüòÇüòÇ;13/10/2018 12:00
670;670;0.863609850406647;f√ gratid√o asAnasdaminhavida asAnasnaAmerica princess Brasil america‚Ä;17/10/2018 21:37
671;671;0.425139546394348;tweetedN√o era America;17/10/2018 21:21
672;672;0.454451262950897;tweeted AM√âRICA E FLAMENGO FICAM NO EMPATE EM MINAS E DECIDEM VAGA NO RIO;13/10/2018 12:00
673;673;0.515654563903809;Foto Carlos SantanaPortal da Base Brasil‚Ä;17/10/2018 21:17
674;674;0.601833283901215;tweeted A fauna colorida do Arraial do Sana RJ Brasil;13/10/2018 12:00
675;675;0.488601326942444;ArraialDoSana Sana Am√rica;17/10/2018 21:07
676;676;0.529250979423523;tweeted Amanh√ tamb√m tem;13/10/2018 12:00
677;677;0.5;Minas Gerais √ Am√rica;13/10/2018 12:00
678;678;0.49099326133728;No Sesc √†s h‚Ä;17/10/2018 20:18
679;679;0.5;tweeted Terminou no Sesc;13/10/2018 12:00
680;680;0.484003067016602;tweetedSegundo tempo Primeiro jogo da segunda fase;13/10/2018 12:00
681;681;0.455481290817261;√â ida e volta e mata mata;13/10/2018 12:00
682;682;0.5;CopaDoBrasilSub;13/10/2018 12:00
683;683;0.5;Am√‚Ä;17/10/2018 19:16
684;684;0.4956194460392;tweeted Segundo tempo Primeiro jogo da segunda fase;13/10/2018 12:00
685;685;0.544074416160583;VEM √CONE;13/10/2018 12:00
686;686;0.400806725025177;N√o muda Globo e se mudar que venha Am√rica S√ì E SOMENTE ELA;17/10/2018 18:58
687;687;0.469701081514359;tweeted O Brasil precisa fazer a reforma da previd√ncia Isso √ algo necess√rio para a mudan√a econ√mica no Brasil‚Ä;17/10/2018 18:18
688;688;0.464220464229584;tweeted Why GOP trump MAGA R Traitors to america;13/10/2018 12:00
689;689;0.5;k‚Ä;17/10/2018 16:12
690;690;0.464220464229584;tweeted notes GOP trump MAGA R Traitors to america;13/10/2018 12:00
691;691;0.464220464229584;tweeted news GOP trump MAGA R Traitors to america;13/10/2018 12:00
692;692;0.531796813011169;tweeted Situa√√o de Castillo j√ motivou ¬conversas¬ com equipas mexicanas;17/10/2018 08:34
693;693;0.589008927345276;tweeted Hey Saudi Arabia‚Ä;17/10/2018 08:34
694;694;0.508298277854919;tweeted ximenasarta ximena cantante Colombia America Musica FranciscoC√spedes spedes cover‚Ä;17/10/2018 03:18
695;695;0.500775635242462;tweeted Termina mais uma jornada esportiva da;13/10/2018 12:00
696;696;0.616297245025635;Obrigado a quem me acompanhou na narra√√o de Brasil x‚Ä;16/10/2018 20:15
697;697;0.5;tweetedHoy Octubre celebramos Am√rica;13/10/2018 12:00
698;698;0.5;CelebracionesUnasur üéâ;16/10/2018 18:59
699;699;0.474338054656982;tweeted N A T U R A L üÇ;13/10/2018 12:00
700;700;0.510743856430054;HashTags amazing america american beautiful beauty blue cities‚Ä;16/10/2018 18:21
701;701;0.553081929683685;tweeted Quando nosso mundo est√ abalado qu√o dif√cil √ acreditarmos que Deus est√ realmente no controle;13/10/2018 12:00
702;702;0.501712799072266;Mesmo abalado s‚Ä;16/10/2018 17:45
703;703;0.601477265357971;tweeted Go vote Florida America Democrats Liberals Millennials LGBTQ resistBlueWave BlueTsunami‚Ä;16/10/2018 17:10
704;704;0.5;Eventos;16/10/2018 15:44
705;705;0.5;tweetedMapa de Am√rica;13/10/2018 12:00
706;706;0.5;Am√rica √guila Quetzal C√ndor;16/10/2018 13:43
707;707;0.52555638551712;tweeted Florida America Democrats Liberals Millennials LGBTQ resist BlueWave BlueTsunami votegopout‚Ä;16/10/2018 12:18
708;708;0.5;tweeted Paci√nciaLenine;16/10/2018 09:26
709;709;0.424921125173569;tweeted‚öÔ Cruzeiro saiu na frente do Am√rica na decis√o do Campeonato Mineiro Sub venceu por x de virada no SESC Vend‚Ä;16/10/2018 09:23
710;710;0.486346781253815;tweeted Am√rica √ uma unanimidade mesmo REPRISA GLOBO;13/10/2018 12:00
711;711;0.574656009674072;Decepe com gosto a primeira e entediante primeira fase POR FAVOR;16/10/2018 07:26
712;712;0.536318302154541;tweetedS√ mesmo Am√rica ou AlmaG√mea para turbinar os √ndices do VPVN emMordeEAssopra tamb√m acho que se saia bem‚Ä;16/10/2018 07:23
713;713;0.281583964824677;tweetedQuero muito mesmo Am√rica no VPVN mas n√o vou reclamar se no fim colocarem MulheresApaixonadas que assim como Senho‚Ä;16/10/2018 07:22
714;714;0.0238095242530107;tweetedDeveriam acabar com Bel√ssima em novembro e se vir mesmo Am√rica que n√o se cometa o erro de Celebridade lan√ada em‚Ä;16/10/2018 07:22
715;715;0.824650406837463;tweetedEsse era o melhor quarteto de cotadas para se escolher no VPVN;13/10/2018 12:00
716;716;0.531898200511932;Resultado reprisa Am√rica ou Cora√√oDeEstudante htt‚Ä;16/10/2018 07:21
717;717;0.53676974773407;tweetedEu acho que EscritoNasEstrelas deve cair e quem vai ficar entre as finalistas ser√ Am√rica AlmaG√mea e AltoAstral‚Ä;16/10/2018 07:21
718;718;0.715062141418457;tweetedSocorro S√ Am√rica para salvar a p√tria;16/10/2018 07:21
719;719;0.954545438289642;tweetedSeria um present√o se a Globo reprisasse Am√rica no VPVN em janeiro Edson Celulari em seu melhor papel em anos e fina‚Ä;16/10/2018 07:21
720;720;0.364418983459473;tweetedGente agora o Walcyr copiou Ti√o com o Touro Bandido em Am√rica;13/10/2018 12:00
721;721;0.5;QUE NOVEL√ÉO HAHAHAHHAHAHAHAHAHHAHA;16/10/2018 07:21
722;722;0.671373784542084;tweetedCelebridade caiu muito no meu conceito √â por isso que n√o est√ tendo o sucesso que a Globo esperava Bem parada Am√‚Ä;16/10/2018 07:20
723;723;0.35761171579361;tweetedAcredito que o pr√ximo repeteco do VPVN seja alguma do ManecoP√ginasDaVidaou do WalcyrMordeEAssopraou A‚Ä;16/10/2018 07:20
724;724;0.5;tweetedReprisa Globo no VPVN;13/10/2018 12:00
725;725;0.365466117858887;NUNCA TE PEDI NADA;13/10/2018 12:00
726;726;0.544074416160583;Vem;13/10/2018 12:00
727;727;0.572490036487579;May rainha Sol nadinha;13/10/2018 12:00
728;728;0.463433682918549;Lembro de uma colega minha as‚Ä;16/10/2018 07:20
729;729;0.54477846622467;tweetedSer√ que Caco Ciocler vai conseguir a fa√anha de ofuscar o protagonismo de outro mocinho como foi em Am√rica;13/10/2018 12:00
730;730;0.574049055576324;Shippo a‚Ä;16/10/2018 07:20
731;731;0.855799913406372;Dom Sabino √ o melhor papel dele amigo em anos depois d‚Ä;16/10/2018 07:20
732;732;0.675833940505981;tweetedPren√ncio que vem Am√rica no VPVN a partir de janeiro AAAAAAAAAAA;16/10/2018 07:19
733;733;0.522511124610901;tweetedEu s√ espero que depois de Bel√ssima a Globo reprise Am√rica;13/10/2018 12:00
734;734;0.480306386947632;Para n√o flopar mutilem boa parte da primeira fase a se‚Ä;16/10/2018 07:19
735;735;0.59927761554718;tweetedResta saber sede janeiro temos Am√rica ou Passione;16/10/2018 07:19
736;736;0.343688011169434;tweetedDeviam ter reprisado Am√rica EU AVISEI;16/10/2018 07:19
737;737;0.289870023727417;tweetedWalcyr eu te pedi para ter mershan da cabala e n√o da cleptomania Essa a teledramaturgia j√ est√ servida com Hayde√ da‚Ä;16/10/2018 07:18
738;738;0.695554614067078;tweetedPiso mesmo e podia ter AIndomada e √†sh uma reprise de Am√rica NOSSA SENSACIONAL SERIA;16/10/2018 07:18
739;739;0.449748307466507;tweetedMurilo Rosa s√ est√ na tv pelo Walter Avancini s√ que ele era √timo at√ Am√rica depois se tornou um canastra de marca‚Ä;16/10/2018 07:17
740;740;0.513644456863403;tweetedEdgar e Ariela AAAAAAAA;13/10/2018 12:00
741;741;0.748980641365051;Cuidado que o Ed √ da Sol Luzia;13/10/2018 12:00
742;742;0.5;Karola no momento;13/10/2018 12:00
743;743;0.5;SegundoSol;13/10/2018 12:00
744;744;0.5;Am√rica;16/10/2018 07:17
745;745;0.815835356712341;tweetedAcho que √ o melhor papel do Edson desde o tio Glauco de Am√rica e ele arrasou tamb√m no met√dico Felipe do remake lix‚Ä;16/10/2018 07:17
746;746;0.516656577587128;tweetedS√ì LI VERDADES;13/10/2018 12:00
747;747;0.817153751850128;O sucesso dela parou com a Flor de Am√rica;16/10/2018 07:17
748;748;0.52627432346344;tweetedTem que rodar OClone e vir o novel√o Am√rica;13/10/2018 12:00
749;749;0.305346459150314;Quero a Creusa beata do pau oco na minha mesa;13/10/2018 12:00
750;750;0.356669366359711;Eita esqueci de homenag‚Ä;16/10/2018 07:17
751;751;0.538621604442596;tweetedRe reprise de Tieta e uma de Am√rica osvinham sim;16/10/2018 07:16
752;752;0.34337455034256;tweetedSe n√o for Cora√√oDeEstudante que seja Am√rica ent√o;13/10/2018 12:00
753;753;0.131611347198486;S√ n√o venha com re reprise do Walcyr Chega dele na tv;16/10/2018 07:16
754;754;0.858593642711639;Seria √timo a Gl√ria merece pelo sucesso da reprise de ExplodeCora√√o no Viva e o fen√meno AF‚Ä;16/10/2018 07:16
755;755;0.490226686000824;Ent√o a pr√xima sem d√vida √ Am√rica ou P√ginasDaVida;13/10/2018 12:00
756;756;0.552636861801147;Que seja Am√rica;16/10/2018 07:16
757;757;0.257185786962509;N√o importa Quem pode pode Depois reprisem AsFilhasDaM√e e Am√rica;16/10/2018 07:16
