Id;Score;text;created
198;0.382885456085205;"h
deuborboleta
vaca
vaca
galo
aguia

Por q…";15/03/2019 21:59
199;0.436801970005035;Claro que vai batermil Essa torcida não abandona o time nunca O Clube Atlético Mineiro deveria agradecer pela…;15/03/2019 21:52
200;0.0652173906564713;"Levir tá Escalando mal o Galo e mexendo ainda pior Isto é fato
Mas o grande problema é o fraquíssimo elenco q te…";15/03/2019 21:50
201;0.693180918693542;<U+0001F4F8> Veja o álbum com as principais fotos do nosso penúltimo treino antes da partida deste domingo contra o América…;15/03/2019 21:44
202;0.984316170215607;"Desejamos Vida longa e muitas felicidades ao 
 

ConsuladosdoGaloPlanetaGalo 
 Vamos …";15/03/2019 21:26
203;0.673109292984009;empata com o Santos como melhor ataque do Paulistão galo Itu ItuanoFC;15/03/2019 21:13
204;0.536314249038696;O atacante Balotelli e volante Patrick já treinaram no CT Ninho do Galo e estão no BID da CBF Os jogadores vieram…;15/03/2019 21:13
205;0;Não esquenta com América não tem torcida kkkkkkkkkkkGalo oMaiorCAMpeãoMineiro <U+0001F3F4><U+0001F3F3><U+0001F413>;15/03/2019 21:07
206;0.843329787254333;Boto fé empts Galo continenteatleticano thiagonevescuzao;15/03/2019 21:07
207;0.885783910751343;<U+26BD><U+FE0F> A nossa preparação para o jogo contra o América continua na Cidade do Galo Neste domingo vamos defender a li…;15/03/2019 21:06
208;0.431088328361511;Mais uma veztmj<U+0001F919><U+0001F3FC>domingo to garrado no clássico Faça me favornão me decpeciona é venc…;15/03/2019 21:02
209;0.38564732670784;"Ja falei sobre o compasso do meu coração por esses dias Hora bate hora falha
E olha que esse coração aqui é dos brut…";15/03/2019 21:01
210;1;"Sigam o
O melhor podcast sobre o 
RedeGalo Galo OpinaGalo";15/03/2019 20:59
211;0.425768166780472;"<U+0001F3A5> Começa a preparação para o jogo contra o América 

Galo oMaiorCAMpeãoMineiro <U+0001F3F4><U+0001F3F3><U+FE0F>";15/03/2019 20:42
212;0.431877821683884;É POR ESSES PENSAMENTOS QUE NENHUM JOGADOR ESCOLHE O GALO MAIS PARA JOGAR;15/03/2019 20:35
213;1;"<U+0001F44F><U+0001F3FE> Feliz aniversário deanos Valdir Bigode Muita saúde e paz Galo sempre <U+0001F44A><U+0001F3FE>

Campeão das copas Conmebol …";15/03/2019 20:14
214;0.436892926692963;<U+0001F926><U+0001F3FF><U+200D><U+2642><U+FE0F>GENTE COM TODO RESPEITO VIU MAS NÓS ESTAMOS É F MESMO COM LEVIR O HOMI TA GAGA<U+0001F631> Q LIXO DE COLETIVAGALO;15/03/2019 20:05
215;1;Seja sócioe aproveite os benefícios do Movimento por um Futebol Melhor Faça parte da Família Galo A…;15/03/2019 19:56
216;0.577155888080597;Torcedor que comprou ingresso pelo site da Ingresso Fácil deve imprimir voucher e apresentar no;15/03/2019 19:51
217;0.663207113742828;"<U+0001F3A5> Num oferecimento da Codil Alimentos confira um ping pong especial com o lateral

Codil Alimen…";15/03/2019 19:15
218;0.843408226966858;"Elias é o melhor atacante que nós temos 
Palavras doagora na coletiva de imprensaOremos
galo";15/03/2019 19:03
219;0.252035677433014;O velho Abras passa um pano filha da mãe também nessas coletivas do Levir hein Êh Galo;15/03/2019 18:58
220;0.727806091308594;tarderedonda Olá Ganso passa o trator no Vostafogo Fortaleza vence e Ceni vem para o Galo dps;15/03/2019 18:54
221;0.846621215343475;Náutico conquista grande vitória fora de casa em cima do CRB Seleção galo CopadoNordeste CRB Náutico Timbu…;15/03/2019 18:53
222;0.494821190834045;"<U+0001F3A5>ano de conquistas Primeiro aniversário do<U+0001F3C8> 

Galo GaloFA";15/03/2019 18:43
223;0.750867784023285;Linda Galo;15/03/2019 18:41
